Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Business_Channel,Sales_Platform,Currency,Next_Due_Date
ORD-403938,CUST-1318,PROD-115,BR-15,AG-51,"Thursday, February 2, 2023",53194.55,Cash,53194.55,0,0,0.15,0,0,0,Retail,Website,EGP,3/4/2023
ORD-403939,CUST-1450,PROD-110,BR-15,AG-51,"Thursday, September 28, 2023",70075.05,Installments,14015.01,56060.04,24,0.15,2335.84,51749.79,0,Retail,Website,EGP,10/28/2023
ORD-403940,CUST-1112,PROD-103,BR-12,AG-55,"Tuesday, January 24, 2023",7872.03,Installments,1574.41,6297.62,6,0.15,1049.6,4903.92,0,Retail,Website,EGP,2/23/2023
ORD-403941,CUST-1277,PROD-114,BR-18,AG-50,"Wednesday, July 12, 2023",70364.95,Cash,70364.95,0,0,0.15,0,0,0,Retail,Website,EGP,8/11/2023
ORD-403942,CUST-1130,PROD-101,BR-11,AG-54,"Monday, December 18, 2023",75519.66,Installments,15103.93,60415.73,6,0.15,10069.29,57305.51,0,Retail,Website,EGP,1/17/2024
ORD-403943,CUST-1176,PROD-113,BR-14,AG-52,"Tuesday, February 21, 2023",29081.34,Installments,5816.27,23265.07,6,0.15,3877.51,10913.92,0,Retail,Website,EGP,3/23/2023
ORD-403944,CUST-1295,PROD-100,BR-11,AG-53,"Monday, May 1, 2023",64521.38,Cash,64521.38,0,0,0.15,0,0,0,Retail,Website,EGP,5/31/2023
ORD-403945,CUST-1139,PROD-104,BR-16,AG-53,"Sunday, January 7, 2024",59426.56,Cash,59426.56,0,0,0.15,0,0,3,Retail,Website,EGP,2/6/2024
ORD-403946,CUST-1345,PROD-111,BR-16,AG-53,"Wednesday, January 25, 2023",71961.02,Cash,71961.02,0,0,0.15,0,0,180,Retail,Website,EGP,2/24/2023
ORD-403947,CUST-1457,PROD-106,BR-10,AG-53,"Thursday, June 1, 2023",25067.64,Cash,25067.64,0,0,0.15,0,0,3,Retail,Website,EGP,7/1/2023
ORD-403948,CUST-1308,PROD-114,BR-11,AG-53,"Friday, June 2, 2023",40571.89,Installments,8114.38,32457.51,6,0.15,5409.59,23280.81,0,Retail,Website,EGP,7/2/2023
ORD-403949,CUST-1080,PROD-100,BR-16,AG-54,"Tuesday, February 21, 2023",29679.17,Installments,5935.83,23743.34,24,0.15,989.31,16366.33,0,Retail,Website,EGP,3/23/2023
ORD-403950,CUST-1010,PROD-104,BR-14,AG-50,"Wednesday, January 11, 2023",37380.79,Cash,37380.79,0,0,0.15,0,0,3,Retail,Website,EGP,2/10/2023
ORD-403951,CUST-1398,PROD-100,BR-11,AG-53,"Saturday, December 23, 2023",36153.27,Installments,7230.65,28922.62,12,0.15,2410.22,7021.64,0,Retail,Website,EGP,1/22/2024
ORD-403952,CUST-1033,PROD-114,BR-17,AG-52,"Friday, December 1, 2023",21812.92,Installments,4362.58,17450.34,6,0.15,2908.39,15091.65,0,Retail,Website,EGP,12/31/2023
ORD-403953,CUST-1368,PROD-107,BR-17,AG-55,"Sunday, October 29, 2023",46675.94,Cash,46675.94,0,0,0.15,0,0,0,Retail,Website,EGP,11/28/2023
ORD-403954,CUST-1319,PROD-105,BR-14,AG-55,"Thursday, March 30, 2023",22434.53,Installments,4486.91,17947.62,6,0.15,2991.27,7073.09,180,Retail,Website,EGP,4/29/2023
ORD-403955,CUST-1497,PROD-114,BR-12,AG-54,"Thursday, August 31, 2023",57255.27,Installments,11451.05,45804.22,6,0.15,7634.04,30132.23,0,Retail,Website,EGP,9/30/2023
ORD-403956,CUST-1403,PROD-109,BR-17,AG-53,"Sunday, January 7, 2024",72993.38,Installments,14598.68,58394.7,6,0.15,9732.45,16600.37,0,Retail,Website,EGP,2/6/2024
ORD-403957,CUST-1279,PROD-115,BR-17,AG-53,"Friday, February 10, 2023",41008.23,Cash,41008.23,0,0,0.15,0,0,75,Retail,Website,EGP,3/12/2023
ORD-403958,CUST-1074,PROD-107,BR-18,AG-52,"Wednesday, August 2, 2023",78075.21,Installments,15615.04,62460.17,24,0.15,2602.51,1508.19,0,Retail,Website,EGP,9/1/2023
ORD-403959,CUST-1336,PROD-110,BR-13,AG-53,"Wednesday, July 12, 2023",39816.16,Cash,39816.16,0,12,0.15,0,2500.5,0,Retail,Website,EGP,8/11/2023
ORD-403960,CUST-1349,PROD-114,BR-14,AG-53,"Friday, November 17, 2023",46771.58,Installments,9354.32,37417.26,6,0.15,6236.21,6865.21,0,Retail,Website,EGP,12/17/2023
ORD-403961,CUST-1464,PROD-107,BR-15,AG-50,"Sunday, January 7, 2024",8701.95,Cash,8701.95,0,12,0.15,0,2500.5,3,Retail,Website,EGP,2/6/2024
ORD-403962,CUST-1029,PROD-103,BR-18,AG-54,"Thursday, August 10, 2023",67194.82,Cash,67194.82,0,12,0.15,0,2500.5,0,Retail,Website,EGP,9/9/2023
ORD-403963,CUST-1105,PROD-108,BR-15,AG-51,"Monday, January 30, 2023",27926.63,Cash,27926.63,0,0,0.15,0,0,0,Retail,Website,EGP,3/1/2023
ORD-403964,CUST-1494,PROD-114,BR-18,AG-55,"Friday, December 29, 2023",20706.94,Installments,4141.39,16565.55,24,0.15,690.23,6922.59,0,Retail,Website,EGP,1/28/2024
ORD-403965,CUST-1172,PROD-106,BR-13,AG-55,"Wednesday, May 24, 2023",32130.53,Installments,6426.11,25704.42,12,0.15,2142.03,22809.52,0,Retail,Website,EGP,6/23/2023
ORD-403966,CUST-1404,PROD-103,BR-15,AG-52,"Sunday, May 7, 2023",8462.71,Installments,1692.54,6770.17,24,0.15,282.09,4497.14,0,Retail,Website,EGP,6/6/2023
ORD-403967,CUST-1057,PROD-104,BR-12,AG-50,"Tuesday, March 7, 2023",64017.46,Installments,12803.49,51213.97,12,0.15,4267.83,20968.03,0,Retail,Website,EGP,4/6/2023
ORD-403968,CUST-1024,PROD-100,BR-12,AG-55,"Monday, January 15, 2024",51101.24,Installments,10220.25,40880.99,6,0.15,6813.5,26623.33,0,Retail,Website,EGP,2/14/2024
ORD-403969,CUST-1353,PROD-109,BR-13,AG-55,"Wednesday, June 28, 2023",61332.69,Installments,12266.54,49066.15,6,0.15,8177.69,20641.77,0,Retail,Website,EGP,7/28/2023
ORD-403970,CUST-1402,PROD-103,BR-18,AG-52,"Thursday, March 23, 2023",28730.36,Installments,5746.07,22984.29,24,0.15,957.68,2473.77,0,Retail,Website,EGP,4/22/2023
ORD-403971,CUST-1185,PROD-109,BR-16,AG-55,"Monday, April 17, 2023",53841.81,Installments,10768.36,43073.45,12,0.15,3589.45,41.51,0,Retail,Website,EGP,5/17/2023
ORD-403972,CUST-1215,PROD-101,BR-13,AG-51,"Tuesday, December 19, 2023",78797.36,Installments,15759.47,63037.89,6,0.15,10506.32,35065.04,0,Retail,Website,EGP,1/18/2024
ORD-403973,CUST-1091,PROD-104,BR-12,AG-55,"Monday, September 4, 2023",55163.8,Installments,11032.76,44131.04,6,0.15,7355.17,6317.55,0,Retail,Website,EGP,10/4/2023
ORD-403974,CUST-1158,PROD-109,BR-11,AG-50,"Friday, October 27, 2023",39780.56,Installments,7956.11,31824.45,6,0.15,5304.07,21712.71,0,Retail,Website,EGP,11/26/2023
ORD-403975,CUST-1103,PROD-109,BR-11,AG-52,"Sunday, November 5, 2023",50557.29,Installments,10111.46,40445.83,24,0.15,1685.24,15438.11,15,Retail,Website,EGP,12/5/2023
ORD-403976,CUST-1409,PROD-100,BR-13,AG-50,"Thursday, December 14, 2023",62621.93,Cash,62621.93,0,0,0.15,0,0,0,Retail,Website,EGP,1/13/2024
ORD-403977,CUST-1027,PROD-103,BR-18,AG-54,"Tuesday, January 10, 2023",17751.12,Installments,3550.22,14200.9,12,0.15,1183.41,10980.43,180,Retail,Website,EGP,2/9/2023
ORD-403978,CUST-1371,PROD-109,BR-13,AG-50,"Sunday, July 16, 2023",36487.33,Installments,7297.47,29189.86,12,0.15,2432.49,27459.42,0,Retail,Website,EGP,8/15/2023
ORD-403979,CUST-1410,PROD-111,BR-12,AG-55,"Sunday, January 29, 2023",44531.03,Cash,44531.03,0,0,0.15,0,0,0,Retail,Website,EGP,2/28/2023
ORD-403980,CUST-1444,PROD-108,BR-13,AG-54,"Thursday, November 9, 2023",40518.69,Installments,8103.74,32414.95,6,0.15,5402.49,207.47,0,Retail,Website,EGP,12/9/2023
ORD-403981,CUST-1385,PROD-103,BR-10,AG-51,"Sunday, December 24, 2023",5322.19,Cash,5322.19,0,0,0.15,0,0,0,Retail,Website,EGP,1/23/2024
ORD-403982,CUST-1444,PROD-113,BR-15,AG-52,"Sunday, January 21, 2024",40599.98,Installments,8120,32479.98,6,0.15,5413.33,25280.65,0,Retail,Website,EGP,2/20/2024
ORD-403983,CUST-1461,PROD-101,BR-16,AG-50,"Sunday, October 8, 2023",19518.87,Cash,19518.87,0,0,0.15,0,0,15,Retail,Website,EGP,11/7/2023
ORD-403984,CUST-1350,PROD-101,BR-15,AG-52,"Friday, May 19, 2023",26948.31,Installments,5389.66,21558.65,24,0.15,898.28,10613.14,0,Retail,Website,EGP,6/18/2023
ORD-403985,CUST-1384,PROD-111,BR-16,AG-51,"Sunday, December 24, 2023",49117.24,Installments,9823.45,39293.79,24,0.15,1637.24,6474.59,0,Retail,Website,EGP,1/23/2024
ORD-403986,CUST-1202,PROD-102,BR-18,AG-50,"Saturday, September 30, 2023",60978.94,Installments,12195.79,48783.15,6,0.15,8130.53,18683.48,0,Retail,Website,EGP,10/30/2023
ORD-403987,CUST-1236,PROD-113,BR-13,AG-50,"Tuesday, September 19, 2023",75420.88,Cash,75420.88,0,0,0.15,0,0,0,Retail,Website,EGP,10/19/2023
ORD-403988,CUST-1500,PROD-106,BR-10,AG-53,"Tuesday, March 7, 2023",37140.89,Cash,37140.89,0,0,0.15,0,0,0,Retail,Website,EGP,4/6/2023
ORD-403989,CUST-1185,PROD-110,BR-15,AG-51,"Thursday, January 5, 2023",16009.27,Installments,3201.85,12807.42,6,0.15,2134.57,8955.25,0,Retail,Website,EGP,2/4/2023
ORD-403990,CUST-1123,PROD-113,BR-10,AG-55,"Monday, December 4, 2023",21611.28,Installments,4322.26,17289.02,6,0.15,2881.5,790.7,0,Retail,Website,EGP,1/3/2024
ORD-403991,CUST-1418,PROD-100,BR-14,AG-55,"Thursday, April 13, 2023",40414.81,Cash,40414.81,0,0,0.15,0,0,0,Retail,Website,EGP,5/13/2023
ORD-403992,CUST-1356,PROD-111,BR-14,AG-55,"Wednesday, July 26, 2023",44324.59,Cash,44324.59,0,0,0.15,0,0,0,Retail,Website,EGP,8/25/2023
ORD-403993,CUST-1067,PROD-109,BR-18,AG-53,"Friday, June 2, 2023",34052.84,Cash,34052.84,0,0,0.15,0,0,0,Retail,Website,EGP,7/2/2023
ORD-403994,CUST-1347,PROD-102,BR-13,AG-54,"Thursday, February 9, 2023",73859.71,Cash,73859.71,0,0,0.15,0,0,3,Retail,Website,EGP,3/11/2023
ORD-403995,CUST-1467,PROD-114,BR-16,AG-53,"Saturday, November 11, 2023",44650.15,Cash,44650.15,0,0,0.15,0,0,0,Retail,Website,EGP,12/11/2023
ORD-403996,CUST-1284,PROD-114,BR-18,AG-54,"Monday, November 13, 2023",49950.64,Installments,9990.13,39960.51,24,0.15,1665.02,6594.17,0,Retail,Website,EGP,12/13/2023
ORD-403997,CUST-1221,PROD-104,BR-12,AG-54,"Wednesday, January 24, 2024",47677.49,Installments,9535.5,38141.99,24,0.15,1589.25,37795.23,0,Retail,Website,EGP,2/23/2024
ORD-403998,CUST-1066,PROD-110,BR-15,AG-51,"Sunday, May 21, 2023",35928.12,Cash,35928.12,0,0,0.15,0,0,0,Retail,Website,EGP,6/20/2023
ORD-403999,CUST-1096,PROD-103,BR-11,AG-53,"Wednesday, January 24, 2024",72096.15,Installments,14419.23,57676.92,24,0.15,2403.2,45089.35,0,Retail,Website,EGP,2/23/2024
ORD-404000,CUST-1438,PROD-104,BR-14,AG-51,"Tuesday, March 7, 2023",40926.34,Cash,40926.34,0,0,0.15,0,0,15,Retail,Website,EGP,4/6/2023
ORD-404001,CUST-1275,PROD-105,BR-11,AG-54,"Thursday, August 24, 2023",28928.04,Cash,28928.04,0,0,0.15,0,0,0,Retail,Website,EGP,9/23/2023
ORD-404002,CUST-1387,PROD-112,BR-17,AG-51,"Monday, October 9, 2023",79582.37,Installments,15916.47,63665.9,6,0.15,10610.98,23850.13,3,Retail,Website,EGP,11/8/2023
ORD-404003,CUST-1484,PROD-104,BR-16,AG-50,"Saturday, February 3, 2024",65287.47,Cash,65287.47,0,0,0.15,0,0,0,Retail,Website,EGP,3/4/2024
ORD-404004,CUST-1279,PROD-112,BR-12,AG-50,"Wednesday, March 8, 2023",15799.63,Cash,15799.63,0,0,0.15,0,0,0,Retail,Website,EGP,4/7/2023
ORD-404005,CUST-1317,PROD-115,BR-11,AG-50,"Friday, August 25, 2023",22926.53,Cash,22926.53,0,0,0.15,0,0,0,Retail,Website,EGP,9/24/2023
ORD-404006,CUST-1414,PROD-106,BR-13,AG-52,"Sunday, October 8, 2023",11743.53,Cash,11743.53,0,0,0.15,0,0,0,Retail,Website,EGP,11/7/2023
ORD-404007,CUST-1165,PROD-106,BR-18,AG-52,"Thursday, November 9, 2023",55314.4,Installments,11062.88,44251.52,12,0.15,3687.63,33402.49,0,Retail,Website,EGP,12/9/2023
ORD-404008,CUST-1100,PROD-105,BR-12,AG-53,"Monday, January 30, 2023",71943.22,Cash,71943.22,0,12,0.15,0,2500.5,0,Retail,Website,EGP,3/1/2023
ORD-404009,CUST-1169,PROD-105,BR-14,AG-50,"Thursday, June 1, 2023",66540.82,Installments,13308.16,53232.66,24,0.15,2218.03,47457.33,0,Retail,Website,EGP,7/1/2023
ORD-404010,CUST-1311,PROD-113,BR-18,AG-54,"Sunday, March 19, 2023",WRONG_DATA,Cash,20760.3,0,0,0.15,0,0,0,Retail,Website,EGP,4/18/2023
ORD-404011,CUST-1157,PROD-115,BR-14,AG-54,"Saturday, February 3, 2024",69459.51,Installments,13891.9,55567.61,12,0.15,4630.63,8308.28,0,Retail,Website,EGP,3/4/2024
ORD-404012,CUST-1383,PROD-112,BR-12,AG-54,"Thursday, March 2, 2023",15850.31,Installments,3170.06,12680.25,12,0.15,1056.69,5828.06,0,Retail,Website,EGP,4/1/2023
ORD-404013,CUST-1157,PROD-109,BR-17,AG-55,"Thursday, June 15, 2023",61571.54,Cash,61571.54,0,0,0.15,0,0,180,Retail,Website,EGP,7/15/2023
ORD-404014,CUST-1412,PROD-100,BR-11,AG-51,"Wednesday, January 11, 2023",39810.68,Cash,39810.68,0,0,0.15,0,0,15,Retail,Website,EGP,2/10/2023
ORD-404015,CUST-1101,PROD-102,BR-17,AG-54,"Sunday, June 18, 2023",NULL_VAL,Cash,40574.45,0,0,0.15,0,0,0,Retail,Website,EGP,7/18/2023
ORD-404016,CUST-1478,PROD-113,BR-15,AG-50,"Wednesday, March 8, 2023",58632.43,Cash,58632.43,0,0,0.15,0,0,3,Retail,Website,EGP,4/7/2023
ORD-404017,CUST-1108,PROD-107,BR-15,AG-55,"Saturday, November 25, 2023",65736.83,Cash,65736.83,0,0,0.15,0,0,3,Retail,Website,EGP,12/25/2023
ORD-404018,CUST-1124,PROD-111,BR-17,AG-50,"Wednesday, July 26, 2023",54861.65,Installments,10972.33,43889.32,24,0.15,1828.72,12666.8,0,Retail,Website,EGP,8/25/2023
ORD-404019,CUST-1351,PROD-106,BR-17,AG-51,"Thursday, February 16, 2023",65937.72,Cash,65937.72,0,0,0.15,0,0,0,Retail,Website,EGP,3/18/2023
ORD-404020,CUST-1026,PROD-112,BR-17,AG-51,"Friday, December 22, 2023",37142.87,Installments,7428.57,29714.3,24,0.15,1238.1,24059.01,0,Retail,Website,EGP,1/21/2024
ORD-404021,CUST-1112,PROD-101,BR-15,AG-54,"Saturday, February 18, 2023",28953.87,Cash,28953.87,0,0,0.15,0,0,0,Retail,Website,EGP,3/20/2023
ORD-404022,CUST-1360,PROD-111,BR-14,AG-52,"Saturday, January 20, 2024",42394.24,Cash,42394.24,0,0,0.15,0,0,0,Retail,Website,EGP,2/19/2024
ORD-404023,CUST-1277,PROD-100,BR-14,AG-51,"Tuesday, June 27, 2023",73228.33,Installments,14645.67,58582.66,6,0.15,9763.78,42685.42,0,Retail,Website,EGP,7/27/2023
ORD-404024,CUST-1081,PROD-100,BR-16,AG-51,"Sunday, December 10, 2023",27242.48,Installments,5448.5,21793.98,12,0.15,1816.16,1806.84,0,Retail,Website,EGP,1/9/2024
ORD-404025,CUST-1437,PROD-101,BR-15,AG-55,"Monday, January 8, 2024",57434.59,Installments,11486.92,45947.67,12,0.15,3828.97,4797.55,0,Retail,Website,EGP,2/7/2024
ORD-404026,CUST-1376,PROD-112,BR-17,AG-53,"Thursday, February 9, 2023",31321.75,Cash,31321.75,0,0,0.15,0,0,15,Retail,Website,EGP,3/11/2023
ORD-404027,CUST-1232,PROD-109,BR-10,AG-53,"Monday, September 11, 2023",36894.11,Installments,7378.82,29515.29,24,0.15,1229.8,18008.73,0,Retail,Website,EGP,10/11/2023
ORD-404028,CUST-1443,PROD-109,BR-16,AG-52,"Monday, February 6, 2023",78716.29,Installments,15743.26,62973.03,24,0.15,2623.88,44304.95,0,Retail,Website,EGP,3/8/2023
ORD-404029,CUST-1062,PROD-101,BR-13,AG-52,"Tuesday, January 17, 2023",11662.08,Installments,2332.42,9329.66,6,0.15,1554.94,345.79,0,Retail,Website,EGP,2/16/2023
ORD-404030,CUST-1459,PROD-108,BR-17,AG-50,"Saturday, June 10, 2023",9082.26,Installments,1816.45,7265.81,12,0.15,605.48,1500.06,0,Retail,Website,EGP,7/10/2023
ORD-404031,CUST-1375,PROD-113,BR-17,AG-53,"Wednesday, February 8, 2023",23204.75,Installments,4640.95,18563.8,24,0.15,773.49,5032.24,0,Retail,Website,EGP,3/10/2023
ORD-404032,CUST-1295,PROD-108,BR-16,AG-51,"Wednesday, January 25, 2023",38405.18,Installments,7681.04,30724.14,24,0.15,1280.17,23008.11,0,Retail,Website,EGP,2/24/2023
ORD-404033,CUST-1281,PROD-104,BR-17,AG-50,"Friday, March 24, 2023",WRONG_DATA,Installments,4167.28,16669.13,12,0.15,1389.09,2385.54,0,Retail,Website,EGP,4/23/2023
ORD-404034,CUST-1286,PROD-115,BR-18,AG-54,"Thursday, December 28, 2023",69842.2,Cash,69842.2,0,0,0.15,0,0,0,Retail,Website,EGP,1/27/2024
ORD-404035,CUST-1448,PROD-101,BR-10,AG-52,"Thursday, April 20, 2023",22607.63,Installments,4521.53,18086.1,6,0.15,3014.35,1419.18,0,Retail,Website,EGP,5/20/2023
ORD-404036,CUST-1066,PROD-105,BR-13,AG-55,"Friday, March 3, 2023",28850.37,Installments,5770.07,23080.3,12,0.15,1923.36,12941.83,180,Retail,Website,EGP,4/2/2023
ORD-404037,CUST-1001,PROD-103,BR-10,AG-53,"Friday, November 3, 2023",49391.15,Cash,49391.15,0,0,0.15,0,0,0,Retail,Website,EGP,12/3/2023
ORD-404038,CUST-1470,PROD-109,BR-17,AG-52,"Saturday, February 4, 2023",43570.74,Installments,8714.15,34856.59,12,0.15,2904.72,23185.89,0,Retail,Website,EGP,3/6/2023
ORD-404039,CUST-1294,PROD-108,BR-10,AG-55,"Thursday, March 30, 2023",21698.5,Installments,4339.7,17358.8,12,0.15,1446.57,4910.41,0,Retail,Website,EGP,4/29/2023
ORD-404040,CUST-1397,PROD-112,BR-12,AG-54,"Sunday, April 16, 2023",45799.63,Installments,9159.93,36639.7,6,0.15,6106.62,19529.11,0,Retail,Website,EGP,5/16/2023
ORD-404041,CUST-1221,PROD-114,BR-13,AG-54,"Sunday, November 12, 2023",WRONG_DATA,Installments,1279.8,5119.18,12,0.15,426.6,2111.06,0,Retail,Website,EGP,12/12/2023
ORD-404042,CUST-1389,PROD-113,BR-15,AG-51,"Friday, August 11, 2023",61225.13,Installments,12245.03,48980.1,6,0.15,8163.35,14410.34,0,Retail,Website,EGP,9/10/2023
ORD-404043,CUST-1174,PROD-106,BR-13,AG-55,"Friday, June 16, 2023",36371.5,Cash,36371.5,0,0,0.15,0,0,0,Retail,Website,EGP,7/16/2023
ORD-404044,CUST-1445,PROD-108,BR-10,AG-51,"Wednesday, January 24, 2024",25088.07,Cash,25088.07,0,0,0.15,0,0,0,Retail,Website,EGP,2/23/2024
ORD-404045,CUST-1044,PROD-100,BR-17,AG-53,"Tuesday, November 14, 2023",64862.64,Cash,64862.64,0,0,0.15,0,0,0,Retail,Website,EGP,12/14/2023
ORD-404046,CUST-1115,PROD-105,BR-12,AG-52,"Saturday, January 21, 2023",57692.83,Cash,57692.83,0,12,0.15,0,2500.5,0,Retail,Website,EGP,2/20/2023
ORD-404047,CUST-1057,PROD-108,BR-15,AG-50,"Sunday, April 30, 2023",51980.78,Cash,51980.78,0,0,0.15,0,0,0,Retail,Website,EGP,5/30/2023
ORD-404048,CUST-1154,PROD-111,BR-12,AG-53,"Monday, July 31, 2023",11744.39,Cash,11744.39,0,0,0.15,0,0,0,Retail,Website,EGP,8/30/2023
ORD-404049,CUST-1061,PROD-114,BR-14,AG-53,"Saturday, May 6, 2023",45905.58,Cash,45905.58,0,0,0.15,0,0,0,Retail,Website,EGP,6/5/2023
ORD-404050,CUST-1154,PROD-114,BR-12,AG-50,"Saturday, February 18, 2023",26670.58,Installments,5334.12,21336.46,6,0.15,3556.08,20149.17,0,Retail,Website,EGP,3/20/2023
ORD-404051,CUST-1057,PROD-108,BR-15,AG-53,"Tuesday, October 24, 2023",62446.46,Installments,12489.29,49957.17,12,0.15,4163.1,36181.69,0,Retail,Website,EGP,11/23/2023
ORD-404052,CUST-1406,PROD-104,BR-14,AG-52,"Friday, August 4, 2023",16673.94,Cash,16673.94,0,12,0.15,0,2500.5,0,Retail,Website,EGP,9/3/2023
ORD-404053,CUST-1098,PROD-106,BR-12,AG-54,"Wednesday, August 30, 2023",41518.37,Installments,8303.67,33214.7,24,0.15,1383.95,4526.1,0,Retail,Website,EGP,9/29/2023
ORD-404054,CUST-1272,PROD-102,BR-18,AG-51,"Friday, January 26, 2024",53235.06,Cash,53235.06,0,0,0.15,0,0,0,Retail,Website,EGP,2/25/2024
ORD-404055,CUST-1444,PROD-101,BR-17,AG-51,"Tuesday, October 3, 2023",16773.73,Installments,3354.75,13418.98,24,0.15,559.12,4742.54,0,Retail,Website,EGP,11/2/2023
ORD-404056,CUST-1246,PROD-107,BR-14,AG-52,"Saturday, July 8, 2023",39211.4,Cash,39211.4,0,0,0.15,0,0,0,Retail,Website,EGP,8/7/2023
ORD-404057,CUST-1103,PROD-106,BR-18,AG-50,"Saturday, September 9, 2023",55972.48,Installments,11194.5,44777.98,12,0.15,3731.5,17978.38,0,Retail,Website,EGP,10/9/2023
ORD-404058,CUST-1147,PROD-112,BR-14,AG-52,"Tuesday, June 6, 2023",30293.73,Installments,6058.75,24234.98,24,0.15,1009.79,23458.14,0,Retail,Website,EGP,7/6/2023
ORD-404059,CUST-1320,PROD-104,BR-12,AG-50,"Friday, October 27, 2023",13107.91,Installments,2621.58,10486.33,12,0.15,873.86,6291.76,3,Retail,Website,EGP,11/26/2023
ORD-404060,CUST-1237,PROD-112,BR-12,AG-50,"Thursday, August 3, 2023",WRONG_DATA,Cash,73406.08,0,0,0.15,0,0,0,Retail,Website,EGP,9/2/2023
ORD-404061,CUST-1477,PROD-109,BR-12,AG-52,"Tuesday, January 3, 2023",WRONG_DATA,Installments,3075.89,12303.58,6,0.15,2050.6,9212.36,0,Retail,Website,EGP,2/2/2023
ORD-404062,CUST-1426,PROD-104,BR-10,AG-52,"Saturday, December 9, 2023",60782.2,Cash,60782.2,0,0,0.15,0,0,0,Retail,Website,EGP,1/8/2024
ORD-404063,CUST-1071,PROD-113,BR-12,AG-54,"Sunday, June 25, 2023",17866.65,Cash,17866.65,0,12,0.15,0,2500.5,0,Retail,Website,EGP,7/25/2023
ORD-404064,CUST-1352,PROD-111,BR-13,AG-53,"Saturday, September 30, 2023",56122.88,Cash,56122.88,0,0,0.15,0,0,0,Retail,Website,EGP,10/30/2023
ORD-404065,CUST-1437,PROD-110,BR-17,AG-53,"Sunday, June 25, 2023",19055.72,Cash,19055.72,0,0,0.15,0,0,0,Retail,Website,EGP,7/25/2023
ORD-404066,CUST-1133,PROD-114,BR-11,AG-54,"Thursday, November 2, 2023",61206.63,Installments,12241.33,48965.3,6,0.15,8160.88,42025.92,0,Retail,Website,EGP,12/2/2023
ORD-404067,CUST-1423,PROD-107,BR-15,AG-51,"Sunday, September 17, 2023",39502,Installments,7900.4,31601.6,12,0.15,2633.47,3030.36,0,Retail,Website,EGP,10/17/2023
ORD-404068,CUST-1386,PROD-109,BR-11,AG-52,"Tuesday, February 28, 2023",62260.9,Cash,62260.9,0,0,0.15,0,0,0,Retail,Website,EGP,3/30/2023
ORD-404069,CUST-1396,PROD-102,BR-14,AG-54,"Wednesday, January 31, 2024",8388.12,Installments,1677.62,6710.5,6,0.15,1118.42,3387.99,0,Retail,Website,EGP,3/1/2024
ORD-404070,CUST-1292,PROD-115,BR-14,AG-54,"Sunday, December 3, 2023",29240.8,Installments,5848.16,23392.64,6,0.15,3898.77,114.89,0,Retail,Website,EGP,1/2/2024
ORD-404071,CUST-1120,PROD-114,BR-15,AG-52,"Tuesday, April 25, 2023",64599.72,Cash,64599.72,0,0,0.15,0,0,0,Retail,Website,EGP,5/25/2023
ORD-404072,CUST-1058,PROD-103,BR-18,AG-50,"Monday, January 15, 2024",31021.92,Cash,31021.92,0,0,0.15,0,0,0,Retail,Website,EGP,2/14/2024
ORD-404073,CUST-1238,PROD-113,BR-15,AG-54,"Tuesday, January 9, 2024",54347.27,Installments,10869.45,43477.82,24,0.15,1811.58,5427.71,0,Retail,Website,EGP,2/8/2024
ORD-404074,CUST-1409,PROD-105,BR-11,AG-51,"Wednesday, January 24, 2024",64171.98,Cash,64171.98,0,0,0.15,0,0,0,Retail,Website,EGP,2/23/2024
ORD-404075,CUST-1488,PROD-113,BR-12,AG-55,"Wednesday, June 14, 2023",WRONG_DATA,Installments,7054.54,28218.14,12,0.15,2351.51,2898.22,0,Retail,Website,EGP,7/14/2023
ORD-404076,CUST-1416,PROD-107,BR-10,AG-52,"Friday, January 13, 2023",74829.82,Cash,74829.82,0,0,0.15,0,0,0,Retail,Website,EGP,2/12/2023
ORD-404077,CUST-1117,PROD-105,BR-17,AG-52,"Tuesday, August 1, 2023",45337.96,Cash,45337.96,0,0,0.15,0,0,0,Retail,Website,EGP,8/31/2023
ORD-404078,CUST-1020,PROD-102,BR-16,AG-55,"Tuesday, October 31, 2023",6133.12,Cash,6133.12,0,0,0.15,0,0,0,Retail,Website,EGP,11/30/2023
ORD-404079,CUST-1370,PROD-106,BR-12,AG-50,"Saturday, April 29, 2023",59999.94,Cash,59999.94,0,0,0.15,0,0,0,Retail,Website,EGP,5/29/2023
ORD-404080,CUST-1253,PROD-109,BR-12,AG-54,"Sunday, June 25, 2023",27582.32,Installments,5516.46,22065.86,12,0.15,1838.82,119.23,0,Retail,Website,EGP,7/25/2023
ORD-404081,CUST-1023,PROD-100,BR-12,AG-53,"Friday, September 22, 2023",30793.15,Cash,30793.15,0,0,0.15,0,0,0,Retail,Website,EGP,10/22/2023
ORD-404082,CUST-1170,PROD-109,BR-16,AG-52,"Thursday, March 30, 2023",49289.98,Installments,9858,39431.98,24,0.15,1643,31846.03,0,Retail,Website,EGP,4/29/2023
