Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Currency,Next_Due_Date
ORD-11551,CUST-805,PROD-83,BR-6,AG-20,5/16/2024,45997.28,Cash,45997.28,0,0,0,0,0,0,EGP,
ORD-11552,CUST-925,PROD-182,BR-10,AG-20,11/7/2024,68384.64,Cash,68384.64,0,0,0,0,0,0,egp,
ORD-11553,CUST-358,PROD-179,BR-2,AG-7,1/31/2025,21819.33,Installments,4363.87,17455.46,12,0.2,1454.62,8727.73,15,EGP,4/4/2026
ORD-11554,CUST-189,PROD-58,BR-9,AG-3,6/30/2024,29436.97,Installments,5887.39,23549.58,12,0.2,1962.46,11774.79,45,EGP,4/4/2026
ORD-11555,CUST-763,PROD-78,BR-9,AG-4,10/12/2024,22081.29,Cash,22081.29,0,0,0,0,0,0,EGP,
ORD-11556,CUST-431,PROD-195,BR-4,AG-20,6/4/2024,84635.05,Installments,16927.01,67708.04,12,0.2,5642.34,33854.02,0,EGP,4/4/2026
ORD-11557,CUST-971,PROD-158,BR-3,AG-21,6/3/2024,51297.34,Installments,10259.47,41037.87,12,0.2,3419.82,20518.94,0,EGP,4/4/2026
ORD-11558,CUST-196,PROD-65,BR-1,AG-16,7/9/2024,78952.7,Cash,78952.7,0,0,0,0,0,0,EGP,
ORD-11559,CUST-959,PROD-93,BR-4,AG-1,8/29/2024,44361.12,Installments,8872.22,35488.9,12,0.2,2957.41,17744.45,0,EGP,4/4/2026
ORD-11560,CUST-847,PROD-137,BR-9,AG-18,2/22/2024,18202.62,Installments,3640.52,14562.1,12,0.2,1213.51,7281.05,0,EGP,4/4/2026
ORD-11561,CUST-378,PROD-157,BR-7,AG-22,9/1/2024,36017.85,Cash,36017.85,0,0,0,0,0,0,EGP,
ORD-11562,CUST-604,PROD-78,BR-6,AG-17,3/23/2024,68357.87,Cash,68357.87,0,0,0,0,0,0,EGP,
ORD-11563,CUST-951,PROD-67,BR-7,AG-17,5/30/2024,36779.43,Cash,36779.43,0,0,0,0,0,0,EGP,
ORD-11564,CUST-434,PROD-97,BR-5,AG-12,8/20/2024,82696.42,Installments,16539.28,66157.14,12,0.2,5513.09,33078.57,15,EGP,4/4/2026
ORD-11565,CUST-474,PROD-88,BR-6,AG-10,7/22/2024,61314.91,Installments,12262.98,49051.93,12,0.2,4087.66,24525.96,0,EGP,4/4/2026
ORD-11566,CUST-584,PROD-76,BR-10,AG-25,8/6/2024,58707.87,Cash,58707.87,0,0,0,0,0,0,EGP,
ORD-11567,CUST-322,PROD-60,BR-3,AG-15,11/28/2024,63034.53,Installments,12606.91,50427.62,12,0.2,4202.3,25213.81,0,EGP,4/4/2026
ORD-11568,CUST-258,PROD-145,BR-3,AG-1,2/28/2024,84437.89,Cash,84437.89,0,0,0,0,0,0,EGP,
ORD-11569,CUST-762,PROD-194,BR-4,AG-4,4/23/2024,75415.24,Cash,75415.24,0,0,0,0,0,0,EGP,
ORD-11570,CUST-575,PROD-135,BR-7,AG-6,4/29/2024,27546.74,Installments,5509.35,22037.39,12,0.2,1836.45,11018.7,0,EGP,4/4/2026
ORD-11571,CUST-746,PROD-160,BR-4,AG-11,9/17/2024,56657.51,Installments,11331.5,45326.01,12,0.2,3777.17,22663,15,EGP,4/4/2026
ORD-11572,CUST-675,PROD-58,BR-4,AG-13,8/21/2024,31080.82,Installments,6216.16,24864.66,12,0.2,2072.05,12432.33,15,egp,4/4/2026
ORD-11573,CUST-501,PROD-156,BR-1,AG-7,9/3/2024,69246.94,Installments,13849.39,55397.55,12,0.2,0,27698.78,0,EGP,4/4/2026
ORD-11574,CUST-239,PROD-143,BR-2,AG-16,1/9/2025,74462.48,Installments,14892.5,59569.98,12,0.2,4964.17,29784.99,0,EGP,4/4/2026
ORD-11575,CUST-195,PROD-105,BR-5,AG-24,8/21/2024,42338.87,Installments,8467.77,33871.1,12,0.2,2822.59,16935.55,0,EGP,4/4/2026
ORD-11576,CUST-342,PROD-105,BR-3,AG-16,6/22/2024,77950.95,Cash,77950.95,0,0,0,0,0,0,EGP,
ORD-11577,CUST-713,PROD-150,BR-7,AG-3,5/19/2024,88019.23,Cash,88019.23,0,0,0,0,0,0,EGP,
ORD-11578,CUST-322,PROD-78,BR-3,AG-18,8/11/2024,82379.96,Installments,16475.99,65903.97,12,0.2,5492,32951.98,0,EGP,4/4/2026
ORD-11579,CUST-656,PROD-59,BR-2,AG-13,9/29/2024,79751.15,Cash,79751.15,0,0,0,0,0,0,EGP,
ORD-11580,CUST-537,PROD-133,BR-5,AG-8,2/11/2024,26042.19,Installments,5208.44,20833.75,12,0.2,1736.15,10416.88,45,EGP,1/1/1900
ORD-11581,CUST-382,PROD-88,BR-8,AG-8,8/24/2024,19954.14,Cash,19954.14,0,0,0,0,0,0,EGP,
ORD-11582,CUST-147,PROD-124,BR-7,AG-11,1/7/2024,19279.54,Installments,3855.91,15423.63,12,0.2,1285.3,7711.82,0,EGP,4/4/2026
ORD-11583,CUST-554,PROD-81,BR-6,AG-13,7/17/2024,28093.2,Installments,5618.64,22474.56,12,0.2,1872.88,11237.28,0,EGP,4/4/2026
ORD-11584,CUST-199,PROD-144,BR-4,AG-24,5/11/2024,46151.03,Installments,9230.21,36920.82,12,0.2,3076.74,18460.41,15,egp,4/4/2026
ORD-11585,CUST-102,PROD-166,BR-4,AG-18,2/9/2024,23975.09,Cash,23975.09,0,0,0,0,0,0,EGP,
ORD-11586,CUST-314,PROD-172,BR-4,AG-9,9/18/2024,45469.23,Installments,9093.85,36375.38,12,0.2,3031.28,18187.69,0,EGP,4/4/2026
ORD-11587,CUST-596,PROD-95,BR-1,AG-19,5/28/2024,74779.47,Installments,14955.89,59823.58,12,0.2,4985.3,29911.79,15,EGP,4/4/2026
ORD-11588,CUST-489,PROD-124,BR-6,AG-25,8/22/2024,23988.08,Installments,4797.62,19190.46,12,0.2,1599.21,9595.23,45,EGP,4/4/2026
ORD-11589,CUST-231,PROD-183,BR-10,AG-20,12/5/2024,17480.19,Installments,3496.04,13984.15,12,0.2,1165.35,6992.08,15,EGP,4/4/2026
ORD-11590,CUST-214,PROD-147,BR-2,AG-6,1/5/2025,24067.44,Installments,4813.49,19253.95,12,0.2,1604.5,9626.98,0,EGP,4/4/2026
ORD-11591,CUST-579,PROD-177,BR-5,AG-5,5/3/2024,63063.65,Cash,63063.65,0,0,0,0,0,0,EGP,
ORD-11592,CUST-157,PROD-55,BR-7,AG-10,11/27/2024,75982.63,Installments,15196.53,60786.1,12,0.2,5065.51,30393.05,0,EGP,4/4/2026
ORD-11593,CUST-401,PROD-126,BR-6,AG-16,7/29/2024,58695.78,Cash,58695.78,0,0,0,0,0,0,EGP,
ORD-11594,CUST-866,PROD-82,BR-3,AG-3,8/27/2024,87313.23,Cash,87313.23,0,0,0,0,0,0,EGP,
ORD-11595,CUST-210,PROD-152,BR-1,AG-18,7/31/2024,22526.18,Installments,4505.24,18020.94,12,0.2,1501.75,9010.47,15,EGP,4/4/2026
ORD-11596,CUST-343,PROD-126,BR-3,AG-25,3/9/2024,81038.08,Cash,81038.08,0,0,0,0,0,0,EGP,
ORD-11597,CUST-173,PROD-66,BR-7,AG-25,6/10/2024,12957.64,Installments,2591.53,10366.11,12,0.2,863.84,5183.06,0,EGP,4/4/2026
ORD-11598,CUST-293,PROD-184,BR-8,AG-24,12/10/2024,81998.92,Installments,16399.78,65599.14,12,0.2,5466.59,32799.57,0,Pound,4/4/2026
ORD-11599,CUST-767,PROD-124,BR-9,AG-5,12/21/2024,14883.98,Installments,2976.8,11907.18,12,0.2,992.27,5953.59,15,EGP,4/4/2026
ORD-11600,CUST-127,PROD-59,BR-2,AG-10,5/21/2024,59072.27,Installments,11814.45,47257.82,12,0.2,3938.15,23628.91,120,egp,4/4/2026
ORD-11601,CUST-277,PROD-113,BR-10,AG-8,3/18/2024,42037.63,Cash,42037.63,0,0,0,0,0,0,EGP,
ORD-11602,CUST-363,PROD-184,BR-9,AG-8,3/5/2024,15170.68,Installments,3034.14,12136.54,12,0.2,1011.38,6068.27,0,EGP,4/4/2026
ORD-11603,CUST-756,PROD-185,BR-1,AG-4,6/28/2024,72866.58,Installments,14573.32,58293.26,12,0.2,4857.77,29146.63,0,EGP,4/4/2026
ORD-11604,CUST-977,PROD-106,BR-7,AG-22,12/17/2024,75110.31,Cash,75110.31,0,0,0,0,0,0,egp,
ORD-11605,CUST-252,PROD-121,BR-1,AG-5,1/4/2024,66562.67,Installments,13312.53,53250.14,12,0.2,4437.51,26625.07,15,EGP,4/4/2026
ORD-11606,CUST-183,PROD-117,BR-3,AG-2,6/7/2024,59626.8,Installments,11925.36,47701.44,12,0.2,3975.12,23850.72,45,EGP,4/4/2026
ORD-11607,CUST-100,PROD-187,BR-7,AG-20,4/12/2024,68317.93,Installments,13663.59,54654.34,12,0.2,4554.53,27327.17,0,EGP,4/4/2026
ORD-11608,CUST-974,PROD-190,BR-9,AG-1,5/31/2024,24464.8,Installments,4892.96,19571.84,12,0.2,1630.99,9785.92,0,EGP,4/4/2026
ORD-11609,CUST-208,PROD-82,BR-10,AG-9,9/28/2024,67526.6,Installments,13505.32,54021.28,12,0.2,4501.77,27010.64,45,EGP,4/4/2026
ORD-11610,CUST-949,PROD-174,BR-7,AG-7,1/27/2025,60018.78,Installments,12003.76,48015.02,12,0.2,4001.25,24007.51,15,EGP,4/4/2026
ORD-11611,CUST-627,PROD-178,BR-2,AG-10,9/8/2024,56357.99,Installments,11271.6,45086.39,12,0.2,3757.2,22543.2,15,EGP,4/4/2026
ORD-11612,CUST-432,PROD-90,BR-3,AG-19,5/2/2024,25845.05,Installments,5169.01,20676.04,12,0.2,1723,10338.02,0,EGP,4/4/2026
ORD-11613,CUST-837,PROD-135,BR-5,AG-3,6/7/2024,62335.03,Installments,12467.01,49868.02,12,0.2,4155.67,24934.01,0,EGP,4/4/2026
ORD-11614,CUST-908,PROD-81,BR-5,AG-11,5/12/2024,27533.4,Installments,5506.68,22026.72,12,0.2,1835.56,11013.36,0,EGP,4/4/2026
ORD-11615,CUST-558,PROD-111,BR-3,AG-18,8/16/2024,47279.05,Installments,9455.81,37823.24,12,0.2,3151.94,18911.62,0,EGP,4/4/2026
ORD-11616,CUST-852,PROD-64,BR-2,AG-21,1/13/2024,18010.79,Cash,18010.79,0,0,0,0,0,0,EGP,
ORD-11617,CUST-784,PROD-192,BR-10,AG-16,8/11/2024,28112.32,Installments,5622.46,22489.86,12,0.2,1874.15,11244.93,0,EGP,4/4/2026
ORD-11618,CUST-944,PROD-90,BR-9,AG-19,11/18/2024,14230.83,Installments,2846.17,11384.66,12,0.2,948.72,5692.33,0,EGP,4/4/2026
ORD-11619,CUST-817,PROD-108,BR-3,AG-4,10/7/2024,20826.43,Installments,4165.29,16661.14,12,0.2,1388.43,8330.57,0,EGP,4/4/2026
ORD-11620,CUST-299,PROD-65,BR-6,AG-24,10/4/2024,44722.11,Cash,44722.11,0,0,0,0,0,0,EGP,
ORD-11621,CUST-519,PROD-125,BR-1,AG-19,5/30/2024,64482.89,Installments,12896.58,51586.31,12,0.2,4298.86,25793.16,0,EGP,4/4/2026
ORD-11622,CUST-426,PROD-137,BR-5,AG-9,4/18/2024,71691.64,Installments,14338.33,57353.31,12,0.2,4779.44,28676.66,0,Pound,4/4/2026
ORD-11623,CUST-587,PROD-160,BR-8,AG-18,5/12/2024,89305.79,Installments,17861.16,71444.63,12,0.2,5953.72,35722.32,0,EGP,4/4/2026
ORD-11624,CUST-520,PROD-89,BR-1,AG-6,12/30/2028,46502.06,Installments,9300.41,37201.65,12,0.2,3100.14,18600.82,0,EGP,4/4/2026
ORD-11625,CUST-108,PROD-189,BR-4,AG-7,7/24/2024,50592.99,Installments,10118.6,40474.39,12,0.2,3372.87,20237.2,0,egp,4/4/2026
ORD-11626,CUST-855,PROD-77,BR-6,AG-9,2/2/2025,49358.8,Installments,9871.76,39487.04,12,0.2,3290.59,19743.52,0,EGP,4/4/2026
ORD-11627,CUST-996,PROD-187,BR-2,AG-6,10/31/2024,65845.54,Installments,13169.11,52676.43,12,0.2,4389.7,26338.22,0,EGP,4/4/2026
ORD-11628,CUST-752,PROD-56,BR-10,AG-5,1/31/2025,17016.08,Installments,3403.22,13612.86,12,0.2,1134.41,6806.43,0,EGP,4/4/2026
ORD-11629,CUST-497,PROD-140,BR-9,AG-16,10/11/2024,79815.71,Installments,15963.14,63852.57,12,0.2,5321.05,31926.28,45,egp,1/1/1900
ORD-11630,CUST-954,PROD-150,BR-4,AG-16,4/2/2024,66719.82,Installments,13343.96,53375.86,12,0.2,4447.99,26687.93,0,EGP,4/4/2026
ORD-11631,CUST-940,PROD-149,BR-4,AG-24,10/12/2024,38087.48,Installments,7617.5,30469.98,12,0.2,2539.17,15234.99,0,EGP,4/4/2026
ORD-11632,CUST-857,PROD-140,BR-1,AG-9,4/6/2024,83803.28,Cash,83803.28,0,0,0,0,0,0,EGP,
ORD-11633,CUST-951,PROD-112,BR-2,AG-2,2/5/2024,58340.64,Installments,11668.13,46672.51,12,0.2,3889.38,23336.26,0,Pound,4/4/2026
ORD-11634,CUST-685,PROD-117,BR-7,AG-23,11/17/2024,70741.12,Installments,14148.22,56592.9,12,0.2,4716.07,28296.45,45,egp,4/4/2026
ORD-11635,CUST-469,PROD-196,BR-7,AG-21,6/23/2024,66944.74,Installments,13388.95,53555.79,12,0.2,4462.98,26777.9,15,EGP,4/4/2026
ORD-11636,CUST-460,PROD-55,BR-3,AG-8,10/13/2024,50619.56,Installments,10123.91,40495.65,12,0.2,3374.64,20247.82,0,EGP,4/4/2026
ORD-11637,CUST-676,PROD-200,BR-7,AG-19,4/21/2024,65938.02,Installments,13187.6,52750.42,12,0.2,4395.87,26375.21,15,EGP,4/4/2026
ORD-11638,CUST-173,PROD-178,BR-4,AG-18,12/15/2024,79597.05,Cash,79597.05,0,0,0,0,0,0,EGP,
ORD-11639,CUST-158,PROD-191,BR-6,AG-11,4/18/2024,23346.98,Installments,4669.4,18677.58,12,0.2,1556.47,9338.79,0,EGP,4/4/2026
ORD-11640,CUST-174,PROD-90,BR-4,AG-2,10/25/2024,55814.06,Installments,11162.81,44651.25,12,0.2,3720.94,22325.62,0,EGP,1/1/1900
ORD-11641,CUST-839,PROD-112,BR-8,AG-8,11/2/2024,28383.04,Cash,28383.04,0,0,0,0,0,0,EGP,
ORD-11642,CUST-535,PROD-103,BR-4,AG-17,1/24/2025,32079.88,Installments,6415.98,25663.9,12,0.2,2138.66,12831.95,0,EGP,4/4/2026
ORD-11643,CUST-148,PROD-192,BR-4,AG-14,4/19/2024,10756.79,Installments,2151.36,8605.43,12,0.2,717.12,4302.72,0,EGP,4/4/2026
ORD-11644,CUST-355,PROD-87,BR-7,AG-21,12/5/2024,76037.07,Cash,76037.07,0,0,0,0,0,0,EGP,
ORD-11645,CUST-181,PROD-155,BR-8,AG-4,1/12/2025,74775.72,Installments,14955.14,59820.58,12,0.2,4985.05,29910.29,45,EGP,4/4/2026
ORD-11646,CUST-958,PROD-199,BR-8,AG-12,12/30/2028,27492.58,Installments,5498.52,21994.06,12,0.2,1832.84,10997.03,0,EGP,4/4/2026
ORD-11647,CUST-736,PROD-84,BR-8,AG-7,2/3/2025,17971.07,Installments,3594.21,14376.86,12,0.2,1198.07,7188.43,45,EGP,4/4/2026
ORD-11648,CUST-549,PROD-144,BR-6,AG-15,11/7/2024,56201.39,Installments,11240.28,44961.11,12,0.2,3746.76,22480.56,45,EGP,4/4/2026
ORD-11649,CUST-504,PROD-139,BR-3,AG-8,1/25/2025,49208.06,Installments,9841.61,39366.45,12,0.2,3280.54,19683.22,0,EGP,4/4/2026
ORD-11650,CUST-388,PROD-111,BR-7,AG-23,9/22/2024,23707.85,Cash,23707.85,0,0,0,0,0,0,EGP,
ORD-11651,CUST-730,PROD-73,BR-7,AG-24,1/16/2024,80412.5,Installments,16082.5,64330,12,0.2,5360.83,32165,0,EGP,4/4/2026
ORD-11652,CUST-874,PROD-157,BR-6,AG-3,12/27/2024,27283.23,Cash,27283.23,0,0,0,0,0,0,EGP,
ORD-11653,CUST-428,PROD-104,BR-4,AG-2,4/23/2024,25843.24,Cash,25843.24,0,0,0,0,0,0,EGP,
ORD-11654,CUST-968,PROD-72,BR-8,AG-17,6/27/2024,11980.16,Installments,2396.03,9584.13,12,0.2,798.68,4792.06,0,EGP,4/4/2026
ORD-11655,CUST-905,PROD-190,BR-1,AG-19,5/23/2024,45287.65,Installments,9057.53,36230.12,12,0.2,3019.18,18115.06,120,EGP,4/4/2026
ORD-11656,CUST-625,PROD-89,BR-7,AG-10,9/13/2024,41987.96,Installments,8397.59,33590.37,12,0.2,2799.2,16795.18,45,egp,4/4/2026
ORD-11657,CUST-990,PROD-56,BR-8,AG-7,12/22/2024,52953.58,Installments,10590.72,42362.86,12,0.2,3530.24,21181.43,0,EGP,4/4/2026
ORD-11658,CUST-749,PROD-111,BR-6,AG-24,7/26/2024,81494.91,Installments,16298.98,65195.93,12,0.2,5432.99,32597.96,0,EGP,4/4/2026
ORD-11659,CUST-115,PROD-165,BR-4,AG-2,7/18/2024,11547.1,Installments,2309.42,9237.68,12,0.2,769.81,4618.84,0,EGP,4/4/2026
ORD-11660,CUST-241,PROD-50,BR-6,AG-14,10/4/2024,24031.06,Installments,4806.21,19224.85,12,0.2,1602.07,9612.42,0,EGP,1/1/1900
ORD-11661,CUST-754,PROD-76,BR-3,AG-12,12/30/2028,16323.07,Cash,16323.07,0,0,0,0,0,0,Pound,
ORD-11662,CUST-541,PROD-64,BR-8,AG-25,10/2/2024,42186.4,Cash,42186.4,0,0,0,0,0,0,Pound,
ORD-11663,CUST-180,PROD-125,BR-2,AG-17,6/14/2024,19198.55,Installments,3839.71,15358.84,12,0.2,1279.9,7679.42,0,EGP,4/4/2026
ORD-11664,CUST-432,PROD-128,BR-8,AG-7,1/21/2025,27506.82,Installments,5501.36,22005.46,12,0.2,1833.79,11002.73,0,EGP,4/4/2026
ORD-11665,CUST-615,PROD-62,BR-7,AG-11,7/4/2024,69387.93,Installments,13877.59,55510.34,12,0.2,4625.86,27755.17,0,EGP,4/4/2026
ORD-11666,CUST-551,PROD-135,BR-10,AG-15,11/7/2024,27340.54,Installments,5468.11,21872.43,12,0.2,1822.7,10936.22,0,EGP,4/4/2026
ORD-11667,CUST-311,PROD-62,BR-8,AG-2,1/29/2025,11365.37,Installments,2273.07,9092.3,12,0.2,757.69,4546.15,0,EGP,4/4/2026
ORD-11668,CUST-307,PROD-51,BR-6,AG-9,12/11/2024,50542.69,Installments,10108.54,40434.15,12,0.2,3369.51,20217.08,0,EGP,4/4/2026
ORD-11669,CUST-232,PROD-162,BR-7,AG-6,5/3/2024,18918.83,Cash,18918.83,0,0,0,0,0,0,EGP,
ORD-11670,CUST-661,PROD-77,BR-8,AG-15,5/5/2024,36189.31,Installments,7237.86,28951.45,12,0.2,2412.62,14475.72,0,egp,4/4/2026
ORD-11671,CUST-258,PROD-174,BR-1,AG-6,7/18/2024,61793.68,Installments,12358.74,49434.94,12,0.2,4119.58,24717.47,0,EGP,4/4/2026
ORD-11672,CUST-634,PROD-86,BR-10,AG-14,6/30/2024,81426.27,Cash,81426.27,0,0,0,0,0,0,EGP,
ORD-11673,CUST-512,PROD-143,BR-3,AG-9,12/20/2024,53729.18,Installments,10745.84,42983.34,12,0.2,3581.95,21491.67,0,EGP,4/4/2026
ORD-11674,CUST-376,PROD-64,BR-5,AG-3,7/30/2024,45697,Installments,9139.4,36557.6,12,0.2,3046.47,18278.8,0,EGP,4/4/2026
ORD-11675,CUST-578,PROD-165,BR-8,AG-17,9/22/2024,33015.89,Installments,6603.18,26412.71,12,0.2,2201.06,13206.36,0,EGP,4/4/2026
ORD-11676,CUST-194,PROD-180,BR-8,AG-25,5/30/2024,14091.5,Installments,2818.3,11273.2,12,0.2,939.43,5636.6,45,EGP,4/4/2026
ORD-11677,CUST-653,PROD-158,BR-6,AG-10,10/24/2024,19329.7,Installments,3865.94,15463.76,12,0.2,1288.65,7731.88,0,EGP,4/4/2026
ORD-11678,CUST-777,PROD-58,BR-8,AG-14,2/4/2024,17269.47,Installments,3453.89,13815.58,12,0.2,1151.3,6907.79,15,EGP,4/4/2026
ORD-11679,CUST-319,PROD-63,BR-1,AG-10,1/8/2024,64433.38,Installments,12886.68,51546.7,12,0.2,4295.56,25773.35,0,EGP,4/4/2026
ORD-11680,CUST-155,PROD-125,BR-1,AG-19,12/26/2024,19391.56,Installments,3878.31,15513.25,12,0.2,1292.77,7756.62,0,EGP,4/4/2026
ORD-11681,CUST-730,PROD-110,BR-2,AG-12,9/11/2024,82473.74,Installments,16494.75,65978.99,12,0.2,5498.25,32989.5,0,egp,4/4/2026
ORD-11682,CUST-711,PROD-178,BR-2,AG-17,5/31/2024,35235.02,Cash,35235.02,0,0,0,0,0,0,EGP,
ORD-11683,CUST-304,PROD-85,BR-7,AG-16,4/7/2024,86389.71,Installments,17277.94,69111.77,12,0.2,5759.31,34555.88,120,Pound,4/4/2026
ORD-11684,CUST-587,PROD-136,BR-4,AG-20,1/2/2024,55393.14,Installments,11078.63,44314.51,12,0.2,3692.88,22157.26,15,EGP,1/1/1900
ORD-11685,CUST-658,PROD-84,BR-1,AG-13,10/27/2024,66080.88,Installments,13216.18,52864.7,12,0.2,4405.39,26432.35,45,EGP,4/4/2026
ORD-11686,CUST-817,PROD-61,BR-1,AG-10,5/3/2024,30520.52,Cash,30520.52,0,0,0,0,0,0,EGP,
ORD-11687,CUST-292,PROD-102,BR-8,AG-10,6/2/2024,69080.69,Installments,13816.14,55264.55,12,0.2,4605.38,27632.28,0,egp,4/4/2026
ORD-11688,CUST-913,PROD-85,BR-10,AG-17,3/13/2024,38082.54,Installments,7616.51,30466.03,12,0.2,2538.84,15233.02,0,Pound,4/4/2026
ORD-11689,CUST-844,PROD-183,BR-4,AG-2,3/31/2024,32840.46,Installments,6568.09,26272.37,12,0.2,2189.36,13136.18,0,EGP,4/4/2026
ORD-11690,CUST-333,PROD-159,BR-1,AG-4,7/22/2024,30925.09,Installments,6185.02,24740.07,12,0.2,2061.67,12370.04,15,EGP,4/4/2026
ORD-11691,CUST-123,PROD-136,BR-8,AG-12,7/23/2024,72857.17,Installments,14571.43,58285.74,12,0.2,4857.14,29142.87,45,EGP,4/4/2026
ORD-11692,CUST-415,PROD-140,BR-8,AG-9,4/14/2024,21346.87,Installments,4269.37,17077.5,12,0.2,1423.12,8538.75,15,EGP,4/4/2026
ORD-11693,CUST-515,PROD-193,BR-8,AG-16,1/28/2024,24547.45,Cash,24547.45,0,0,0,0,0,0,EGP,
ORD-11694,CUST-983,PROD-145,BR-9,AG-17,8/24/2024,50213.03,Cash,50213.03,0,0,0,0,0,0,EGP,
ORD-11695,CUST-800,PROD-125,BR-8,AG-17,12/2/2024,60111.75,Cash,60111.75,0,0,0,0,0,0,egp,
ORD-11696,CUST-655,PROD-195,BR-5,AG-2,7/20/2024,50761.27,Installments,10152.25,40609.02,12,0.2,3384.08,20304.51,0,EGP,4/4/2026
ORD-11697,CUST-938,PROD-136,BR-4,AG-4,12/13/2024,81489.05,Cash,81489.05,0,0,0,0,0,0,EGP,
ORD-11698,CUST-528,PROD-163,BR-9,AG-11,4/30/2024,59639.91,Installments,11927.98,47711.93,12,0.2,3975.99,23855.96,0,EGP,4/4/2026
ORD-11699,CUST-691,PROD-50,BR-4,AG-9,11/29/2024,23950.11,Installments,4790.02,19160.09,12,0.2,1596.67,9580.04,45,EGP,4/4/2026
ORD-11700,CUST-764,PROD-131,BR-9,AG-4,11/8/2024,80331.55,Installments,16066.31,64265.24,12,0.2,5355.44,32132.62,45,EGP,4/4/2026
ORD-11701,CUST-227,PROD-176,BR-9,AG-19,1/11/2024,58262.74,Installments,11652.55,46610.19,12,0.2,3884.18,23305.1,15,egp,4/4/2026
ORD-11702,CUST-840,PROD-68,BR-2,AG-4,11/24/2024,10250.97,Cash,10250.97,0,0,0,0,0,0,EGP,
ORD-11703,CUST-578,PROD-120,BR-2,AG-20,7/29/2024,41336.85,Installments,8267.37,33069.48,12,0.2,2755.79,16534.74,0,EGP,4/4/2026
ORD-11704,CUST-138,PROD-79,BR-2,AG-3,6/9/2024,36081.04,Installments,7216.21,28864.83,12,0.2,2405.4,14432.42,0,Pound,4/4/2026
ORD-11705,CUST-452,PROD-134,BR-6,AG-1,7/24/2024,79628.5,Installments,15925.7,63702.8,12,0.2,5308.57,31851.4,15,EGP,4/4/2026
ORD-11706,CUST-470,PROD-110,BR-6,AG-13,1/20/2024,80603.23,Cash,80603.23,0,0,0,0,0,0,EGP,
ORD-11707,CUST-946,PROD-173,BR-3,AG-14,1/20/2025,20691.56,Installments,4138.31,16553.25,12,0.2,1379.44,8276.62,0,EGP,4/4/2026
ORD-11708,CUST-890,PROD-50,BR-7,AG-3,6/19/2024,63496.41,Installments,12699.28,50797.13,12,0.2,4233.09,25398.56,15,EGP,4/4/2026
ORD-11709,CUST-952,PROD-162,BR-1,AG-5,12/31/2024,85507.02,Installments,17101.4,68405.62,12,0.2,0,34202.81,15,EGP,4/4/2026
ORD-11710,CUST-101,PROD-97,BR-5,AG-2,7/29/2024,58133.31,Installments,11626.66,46506.65,12,0.2,3875.55,23253.32,0,egp,4/4/2026
ORD-11711,CUST-438,PROD-184,BR-10,AG-2,5/19/2024,69169.84,Cash,69169.84,0,0,0,0,0,0,EGP,
ORD-11712,CUST-508,PROD-66,BR-7,AG-3,4/13/2024,57802.54,Installments,11560.51,46242.03,12,0.2,3853.5,23121.02,0,EGP,4/4/2026
ORD-11713,CUST-886,PROD-88,BR-10,AG-3,9/7/2024,14108.18,Cash,14108.18,0,0,0,0,0,0,EGP,
ORD-11714,CUST-530,PROD-123,BR-4,AG-15,11/11/2024,79289.77,Installments,15857.95,63431.82,12,0.2,5285.98,31715.91,0,Pound,4/4/2026
ORD-11715,CUST-644,PROD-71,BR-10,AG-25,2/11/2024,78143.03,Installments,15628.61,62514.42,12,0.2,5209.54,31257.21,15,Pound,4/4/2026
ORD-11716,CUST-771,PROD-99,BR-8,AG-13,3/21/2024,22152.81,Installments,4430.56,17722.25,12,0.2,1476.85,8861.12,0,egp,4/4/2026
ORD-11717,CUST-476,PROD-59,BR-1,AG-5,10/28/2024,51281.49,Cash,51281.49,0,0,0,0,0,0,EGP,
ORD-11718,CUST-788,PROD-78,BR-8,AG-10,1/10/2025,18903.77,Installments,3780.75,15123.02,12,0.2,1260.25,7561.51,15,EGP,4/4/2026
ORD-11719,CUST-100,PROD-145,BR-7,AG-9,11/2/2024,48846.43,Installments,9769.29,39077.14,12,0.2,3256.43,19538.57,0,EGP,4/4/2026
ORD-11720,CUST-529,PROD-156,BR-5,AG-24,7/2/2024,53842.19,Cash,53842.19,0,0,0,0,0,0,EGP,
ORD-11721,CUST-277,PROD-198,BR-8,AG-7,6/26/2024,89011.12,Installments,17802.22,71208.9,12,0.2,5934.07,35604.45,0,EGP,4/4/2026
ORD-11722,CUST-786,PROD-174,BR-7,AG-14,11/23/2024,49189.42,Installments,9837.88,39351.54,12,0.2,3279.29,19675.77,120,EGP,4/4/2026
ORD-11723,CUST-979,PROD-71,BR-4,AG-1,10/29/2024,42060.72,Installments,8412.14,33648.58,12,0.2,2804.05,16824.29,0,EGP,4/4/2026
ORD-11724,CUST-875,PROD-104,BR-8,AG-1,1/16/2024,50244.51,Cash,50244.51,0,0,0,0,0,0,EGP,
ORD-11725,CUST-538,PROD-94,BR-2,AG-11,11/16/2024,13702.3,Installments,2740.46,10961.84,12,0.2,913.49,5480.92,0,EGP,4/4/2026
